agg_level_pseo,inst_level,institution,degree_level,cip_level,cipcode,grad_cohort,grad_cohort_years,geo_level,geography,ind_level,industry,y1_grads_emp,y1_grads_emp_instate,y5_grads_emp,y5_grads_emp_instate,y10_grads_emp,y10_grads_emp_instate,y1_grads_nme,y5_grads_nme,y10_grads_nme,status_y1_grads_emp,status_y1_grads_emp_instate,status_y5_grads_emp,status_y5_grads_emp_instate,status_y10_grads_emp,status_y10_grads_emp_instate,status_y1_grads_nme,status_y5_grads_nme,status_y10_grads_nme
178,S,54,05,2,13,2010,3,D,7,S,52,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,8,S,52,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,9,S,52,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,1,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,2,S,53,1.0,0.0,1.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,3,S,53,0.0,0.0,1.0,0.0,3.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,4,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,5,S,53,0.0,0.0,2.0,2.0,2.0,1.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,6,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,7,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,8,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,9,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,1,S,54,1.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,2,S,54,2.0,0.0,5.0,0.0,3.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,3,S,54,0.0,0.0,2.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,4,S,54,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,5,S,54,12.0,8.0,15.0,10.0,15.0,11.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,6,S,54,2.0,0.0,3.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,7,S,54,1.0,0.0,3.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,8,S,54,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,9,S,54,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,1,S,55,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,2,S,55,0.0,0.0,2.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,3,S,55,0.0,0.0,1.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,4,S,55,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,5,S,55,0.0,0.0,0.0,0.0,1.0,1.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,6,S,55,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,7,S,55,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,8,S,55,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,9,S,55,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,1,S,56,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,2,S,56,6.0,0.0,5.0,0.0,2.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,3,S,56,1.0,0.0,2.0,0.0,3.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,4,S,56,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,5,S,56,28.0,23.0,49.0,44.0,23.0,13.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,6,S,56,3.0,0.0,1.0,0.0,7.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,7,S,56,1.0,0.0,2.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,8,S,56,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,9,S,56,3.0,0.0,3.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,1,S,61,0.0,0.0,2.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,2,S,61,11.0,0.0,35.0,0.0,36.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,3,S,61,22.0,0.0,43.0,0.0,52.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,4,S,61,7.0,0.0,8.0,0.0,6.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,5,S,61,597.0,554.0,709.0,621.0,686.0,589.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,6,S,61,12.0,0.0,22.0,0.0,30.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,7,S,61,1.0,0.0,5.0,0.0,7.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,8,S,61,2.0,0.0,3.0,0.0,6.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,9,S,61,1.0,0.0,6.0,0.0,7.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,1,S,62,1.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,2,S,62,3.0,0.0,12.0,0.0,4.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,3,S,62,6.0,0.0,4.0,0.0,7.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,4,S,62,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,5,S,62,34.0,30.0,54.0,48.0,47.0,43.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,6,S,62,4.0,0.0,8.0,0.0,4.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,7,S,62,1.0,0.0,2.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,8,S,62,1.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,9,S,62,0.0,0.0,0.0,0.0,2.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,1,S,71,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,2,S,71,1.0,0.0,3.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,3,S,71,1.0,0.0,0.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,4,S,71,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,5,S,71,5.0,3.0,8.0,2.0,5.0,3.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,6,S,71,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,7,S,71,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,8,S,71,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,9,S,71,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,1,S,72,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,2,S,72,1.0,0.0,4.0,0.0,4.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,3,S,72,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,4,S,72,2.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,5,S,72,23.0,22.0,13.0,7.0,8.0,6.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,6,S,72,1.0,0.0,8.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,7,S,72,1.0,0.0,0.0,0.0,3.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,8,S,72,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,9,S,72,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,1,S,81,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,2,S,81,3.0,0.0,2.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,3,S,81,1.0,0.0,1.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,4,S,81,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,5,S,81,2.0,1.0,5.0,4.0,4.0,2.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,6,S,81,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,7,S,81,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,8,S,81,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,9,S,81,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,1,S,92,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,2,S,92,1.0,0.0,2.0,0.0,3.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,3,S,92,1.0,0.0,4.0,0.0,3.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,4,S,92,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,5,S,92,14.0,9.0,26.0,20.0,23.0,16.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,6,S,92,1.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,7,S,92,1.0,0.0,4.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,8,S,92,1.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,13,2010,3,D,9,S,92,0.0,0.0,1.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,1,S,11,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,2,S,11,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,3,S,11,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,4,S,11,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,5,S,11,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,6,S,11,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,7,S,11,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,8,S,11,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,9,S,11,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,1,S,21,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,2,S,21,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,3,S,21,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,4,S,21,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,5,S,21,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,6,S,21,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,7,S,21,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,8,S,21,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,9,S,21,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,1,S,22,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,2,S,22,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,3,S,22,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,4,S,22,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,5,S,22,0.0,0.0,1.0,1.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,6,S,22,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,7,S,22,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,8,S,22,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,9,S,22,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,1,S,23,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,2,S,23,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,3,S,23,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,4,S,23,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,5,S,23,0.0,0.0,2.0,0.0,3.0,3.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,6,S,23,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,7,S,23,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,8,S,23,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,9,S,23,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,1,S,31-33,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,2,S,31-33,0.0,0.0,2.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,3,S,31-33,0.0,0.0,1.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,4,S,31-33,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,5,S,31-33,1.0,1.0,4.0,4.0,5.0,1.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,6,S,31-33,0.0,0.0,0.0,0.0,2.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,7,S,31-33,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,8,S,31-33,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,9,S,31-33,0.0,0.0,0.0,0.0,2.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,1,S,42,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,2,S,42,0.0,0.0,3.0,0.0,2.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,3,S,42,1.0,0.0,4.0,0.0,4.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,4,S,42,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,5,S,42,1.0,1.0,6.0,5.0,6.0,4.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,6,S,42,0.0,0.0,1.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,7,S,42,0.0,0.0,1.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,8,S,42,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,9,S,42,0.0,0.0,1.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,1,S,44-45,0.0,0.0,1.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,2,S,44-45,1.0,0.0,1.0,0.0,4.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,3,S,44-45,0.0,0.0,0.0,0.0,2.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,4,S,44-45,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,5,S,44-45,10.0,10.0,14.0,9.0,4.0,3.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,6,S,44-45,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,7,S,44-45,0.0,0.0,0.0,0.0,3.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,8,S,44-45,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,9,S,44-45,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,1,S,48-49,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,2,S,48-49,2.0,0.0,1.0,0.0,4.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,3,S,48-49,0.0,0.0,3.0,0.0,2.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,4,S,48-49,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,5,S,48-49,0.0,0.0,9.0,5.0,3.0,2.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,6,S,48-49,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,7,S,48-49,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,8,S,48-49,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,9,S,48-49,0.0,0.0,0.0,0.0,2.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,1,S,51,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,2,S,51,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,3,S,51,0.0,0.0,0.0,0.0,2.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,4,S,51,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,5,S,51,1.0,0.0,0.0,0.0,2.0,2.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,6,S,51,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,7,S,51,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,8,S,51,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,9,S,51,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,1,S,52,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,2,S,52,0.0,0.0,2.0,0.0,3.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,3,S,52,0.0,0.0,0.0,0.0,2.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,4,S,52,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,5,S,52,4.0,4.0,7.0,7.0,13.0,11.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,6,S,52,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,7,S,52,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,8,S,52,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,9,S,52,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,1,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,2,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,3,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,4,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,5,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,6,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,7,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,8,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,9,S,53,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,1,S,54,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,2,S,54,3.0,0.0,2.0,0.0,2.0,0.0,,,,1,1,1,1,1,1,5,5,5
178,S,54,05,2,51,2010,3,D,3,S,54,0.0,0.0,1.0,0.0,3.0,0.0,,,,1,1,1,1,1,1,5,5,5
